[LEVEL] TIMESTAMP | DOMAIN | USER IP | USER ROLE | SCRIPT | ROW | MEMORY USAGE | MESSAGE
[DEBUG] 2018-01-04 19:18:31:3689 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 141560 | Got 9 messages for this company
[DEBUG] 2018-01-04 19:18:31:3690 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 139768 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-01-04 19:18:31:3690 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 139768 | Trying to insert SEND_LETTER function
[INFO ] 2018-01-04 19:18:31:3690 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 143328 | Got this file
[DEBUG] 2018-01-04 19:18:31:3691 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 139264 | REQUEST parameters: out_summ=1200;OutSum=1200;inv_id=67281855;InvId=67281855;crc=2D3CF3585F43B85D972B5A64E45B16BD;SignatureValue=2D3CF3585F43B85D972B5A64E45B16BD;PaymentMethod=BankCard;IncSum=1284.00;IncCurrLabel=QCardR;IsTest=1;
[INFO ] 2018-01-04 19:18:31:3699 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 37 | 141536 | Good SIGN
[INFO ] 2018-01-04 19:55:55:4490 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 40 | 67880 | ----- The new request to nlp-course.ru/modules/robokassa/callback.php?out_summ=5196&OutSum=5196&inv_id=67281855&InvId=67281855&crc=7A5691B1487881368A00EB6E2831FEB3&SignatureValue=7A5691B1487881368A00EB6E2831FEB3&PaymentMethod=BankCard&IncSum=5559.72&IncCurrLabel=QCardR&IsTest=1 [loglevel is DEBUG]----------------
[INFO ] 2018-01-04 19:55:55:4492 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 41 | 67184 | Session id is a42166c5fd8d42442341eeb47fac1db1
[DEBUG] 2018-01-04 19:55:55:4492 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 58 | 67048 | Trying to call insert_function_function.php
[INFO ] 2018-01-04 19:55:55:4493 | nlp-course.ru | 212.24.63.49 | guest | core/insert_function_function.php | 12 | 69056 | Got this file
[DEBUG] 2018-01-04 19:55:55:4493 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 61 | 67344 | Trying to insert insert_module function
[INFO ] 2018-01-04 19:55:55:4494 | nlp-course.ru | 212.24.63.49 | guest | core/insert_module_function.php | 2 | 69352 | Got this file
[INFO ] 2018-01-04 19:55:55:4495 | nlp-course.ru | 212.24.63.49 | guest | core/autoload_scripts_from_functions.php | 11 | 69688 | Got this file
[DEBUG] 2018-01-04 19:55:55:4495 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 66 | 67952 | Trying to check available modules
[INFO ] 2018-01-04 19:55:55:4496 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 10 | 69944 | Got this file
[DEBUG] 2018-01-04 19:55:55:4500 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 22 | 97072 | Data about modules received: installed 33, enabled 33, cron enabled for 1
[DEBUG] 2018-01-04 19:55:55:4500 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 69 | 95072 | Trying to get browser
[INFO ] 2018-01-04 19:55:55:4501 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 15 | 96944 | Got this file
[DEBUG] 2018-01-04 19:55:55:4502 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 51 | 98168 | Browser matched:, version - .User agent was - .NET Framework/v4.0.30319
[DEBUG] 2018-01-04 19:55:55:4503 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 77 | 96432 | This is not bot, but simple user.
[DEBUG] 2018-01-04 19:55:55:4503 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 79 | 96264 | Trying to found injection
[INFO ] 2018-01-04 19:55:55:4503 | nlp-course.ru | 212.24.63.49 | guest | core/check_injection.php | 3 | 98216 | Got this file
[DEBUG] 2018-01-04 19:55:55:4504 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 82 | 97616 | Trying to get template from get
[INFO ] 2018-01-04 19:55:55:4505 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 2 | 99720 | Got this file
[DEBUG] 2018-01-04 19:55:55:4507 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 31 | 100832 | Sitetemplate has found in DB
[DEBUG] 2018-01-04 19:55:55:4508 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 44 | 104912 | Template page is CTATbu
[DEBUG] 2018-01-04 19:55:55:4508 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 85 | 102928 | Trying to get page from get
[INFO ] 2018-01-04 19:55:55:4508 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 2 | 105000 | Got this file
[INFO ] 2018-01-04 19:55:55:4509 | nlp-course.ru | 212.24.63.49 | guest | core/functions/process_user_data.php | 2 | 106992 | Got this file
[INFO ] 2018-01-04 19:55:55:4510 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 2 | 107840 | Got this file
[DEBUG] 2018-01-04 19:55:55:4510 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 196 | 107840 | Not found REQUEST or SESSION data
[DEBUG] 2018-01-04 19:55:55:4510 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 199 | 108096 | Userrole is guest
[DEBUG] 2018-01-04 19:55:55:4510 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 13 | 105928 | Page from SESSION[] is CTATbu
[DEBUG] 2018-01-04 19:55:55:4514 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 37 | 115160 | Page is CTATbu
[DEBUG] 2018-01-04 19:55:55:4514 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 89 | 113352 | Trying to get mode from get
[INFO ] 2018-01-04 19:55:55:4514 | nlp-course.ru | 212.24.63.49 | guest | core/modefromget.php | 2 | 115200 | Got this file
[DEBUG] 2018-01-04 19:55:55:4515 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 92 | 113432 | Trying to get menu from get
[INFO ] 2018-01-04 19:55:55:4517 | nlp-course.ru | 212.24.63.49 | guest | core/menufromget.php | 2 | 115272 | Got this file
[DEBUG] 2018-01-04 19:55:55:4518 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 95 | 113816 | Trying to get language from get
[INFO ] 2018-01-04 19:55:55:4518 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 2 | 115696 | Got this file
[INFO ] 2018-01-04 19:55:55:4519 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 18 | 116192 | Got language from DB (default).Language is ru
[DEBUG] 2018-01-04 19:55:55:4519 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 99 | 114216 | Trying to get all site messages from DB
[DEBUG] 2018-01-04 19:55:55:4519 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 11 | 116096 | Got this file
[DEBUG] 2018-01-04 19:55:55:4525 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 141560 | Got 9 messages for this company
[DEBUG] 2018-01-04 19:55:55:4526 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 139768 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-01-04 19:55:55:4526 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 139768 | Trying to insert SEND_LETTER function
[INFO ] 2018-01-04 19:55:55:4527 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 143328 | Got this file
[DEBUG] 2018-01-04 19:55:55:4527 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 139264 | REQUEST parameters: out_summ=5196;OutSum=5196;inv_id=67281855;InvId=67281855;crc=7A5691B1487881368A00EB6E2831FEB3;SignatureValue=7A5691B1487881368A00EB6E2831FEB3;PaymentMethod=BankCard;IncSum=5559.72;IncCurrLabel=QCardR;IsTest=1;
[INFO ] 2018-01-04 19:55:55:4531 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 37 | 141536 | Good SIGN
[INFO ] 2018-01-04 22:48:36:4528 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 40 | 67880 | ----- The new request to nlp-course.ru/modules/robokassa/callback.php?out_summ=1200&OutSum=1200&inv_id=34897614&InvId=34897614&crc=FA718B53CF98AC0E0F72CF200637565F&SignatureValue=FA718B53CF98AC0E0F72CF200637565F&PaymentMethod=BankCard&IncSum=1284.00&IncCurrLabel=QCardR&IsTest=1 [loglevel is DEBUG]----------------
[INFO ] 2018-01-04 22:48:36:4531 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 41 | 67184 | Session id is b049bd39a95d9d82be9eafd4e5e42613
[DEBUG] 2018-01-04 22:48:36:4531 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 58 | 67048 | Trying to call insert_function_function.php
[INFO ] 2018-01-04 22:48:36:4532 | nlp-course.ru | 212.24.63.49 | guest | core/insert_function_function.php | 12 | 69056 | Got this file
[DEBUG] 2018-01-04 22:48:36:4532 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 61 | 67344 | Trying to insert insert_module function
[INFO ] 2018-01-04 22:48:36:4533 | nlp-course.ru | 212.24.63.49 | guest | core/insert_module_function.php | 2 | 69352 | Got this file
[INFO ] 2018-01-04 22:48:36:4534 | nlp-course.ru | 212.24.63.49 | guest | core/autoload_scripts_from_functions.php | 11 | 69688 | Got this file
[DEBUG] 2018-01-04 22:48:36:4534 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 66 | 67952 | Trying to check available modules
[INFO ] 2018-01-04 22:48:36:4534 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 10 | 69944 | Got this file
[DEBUG] 2018-01-04 22:48:36:4540 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 22 | 97072 | Data about modules received: installed 33, enabled 33, cron enabled for 1
[DEBUG] 2018-01-04 22:48:36:4540 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 69 | 95072 | Trying to get browser
[INFO ] 2018-01-04 22:48:36:4541 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 15 | 96944 | Got this file
[DEBUG] 2018-01-04 22:48:36:4542 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 51 | 98168 | Browser matched:, version - .User agent was - .NET Framework/v4.0.30319
[DEBUG] 2018-01-04 22:48:36:4543 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 77 | 96432 | This is not bot, but simple user.
[DEBUG] 2018-01-04 22:48:36:4543 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 79 | 96264 | Trying to found injection
[INFO ] 2018-01-04 22:48:36:4544 | nlp-course.ru | 212.24.63.49 | guest | core/check_injection.php | 3 | 98216 | Got this file
[DEBUG] 2018-01-04 22:48:36:4545 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 82 | 97616 | Trying to get template from get
[INFO ] 2018-01-04 22:48:36:4545 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 2 | 99720 | Got this file
[DEBUG] 2018-01-04 22:48:36:4548 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 31 | 100832 | Sitetemplate has found in DB
[DEBUG] 2018-01-04 22:48:36:4548 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 44 | 104904 | Template page is CTATbu
[DEBUG] 2018-01-04 22:48:36:4548 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 85 | 102928 | Trying to get page from get
[INFO ] 2018-01-04 22:48:36:4549 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 2 | 105000 | Got this file
[INFO ] 2018-01-04 22:48:36:4550 | nlp-course.ru | 212.24.63.49 | guest | core/functions/process_user_data.php | 2 | 106992 | Got this file
[INFO ] 2018-01-04 22:48:36:4550 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 2 | 107840 | Got this file
[DEBUG] 2018-01-04 22:48:36:4551 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 196 | 107840 | Not found REQUEST or SESSION data
[DEBUG] 2018-01-04 22:48:36:4551 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 199 | 108096 | Userrole is guest
[DEBUG] 2018-01-04 22:48:36:4552 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 13 | 105928 | Page from SESSION[] is CTATbu
[DEBUG] 2018-01-04 22:48:36:4555 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 37 | 115160 | Page is CTATbu
[DEBUG] 2018-01-04 22:48:36:4555 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 89 | 113352 | Trying to get mode from get
[INFO ] 2018-01-04 22:48:36:4556 | nlp-course.ru | 212.24.63.49 | guest | core/modefromget.php | 2 | 115200 | Got this file
[DEBUG] 2018-01-04 22:48:36:4557 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 92 | 113432 | Trying to get menu from get
[INFO ] 2018-01-04 22:48:36:4558 | nlp-course.ru | 212.24.63.49 | guest | core/menufromget.php | 2 | 115272 | Got this file
[DEBUG] 2018-01-04 22:48:36:4558 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 95 | 113816 | Trying to get language from get
[INFO ] 2018-01-04 22:48:36:4559 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 2 | 115704 | Got this file
[INFO ] 2018-01-04 22:48:36:4560 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 18 | 116192 | Got language from DB (default).Language is ru
[DEBUG] 2018-01-04 22:48:36:4560 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 99 | 114216 | Trying to get all site messages from DB
[DEBUG] 2018-01-04 22:48:36:4560 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 11 | 116096 | Got this file
[DEBUG] 2018-01-04 22:48:36:4568 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 141560 | Got 9 messages for this company
[DEBUG] 2018-01-04 22:48:36:4569 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 139768 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-01-04 22:48:36:4569 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 139768 | Trying to insert SEND_LETTER function
[INFO ] 2018-01-04 22:48:36:4570 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 143328 | Got this file
[DEBUG] 2018-01-04 22:48:36:4571 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 139264 | REQUEST parameters: out_summ=1200;OutSum=1200;inv_id=34897614;InvId=34897614;crc=FA718B53CF98AC0E0F72CF200637565F;SignatureValue=FA718B53CF98AC0E0F72CF200637565F;PaymentMethod=BankCard;IncSum=1284.00;IncCurrLabel=QCardR;IsTest=1;
[INFO ] 2018-01-04 22:48:36:4575 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 37 | 141536 | Good SIGN
[INFO ] 2018-03-22 18:11:01:8047 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 40 | 66704 | ----- The new request to nlp-course.ru/modules/robokassa/callback.php?out_summ=999.000000&OutSum=999.000000&inv_id=19771575&InvId=19771575&crc=95E3108DECF4B518F14A897A6A05D183&SignatureValue=95E3108DECF4B518F14A897A6A05D183&PaymentMethod=BankCard&IncSum=1068.930000&IncCurrLabel=QCardR [loglevel is DEBUG]----------------
[INFO ] 2018-03-22 18:11:01:8061 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 41 | 65984 | Session id is e4cb9f6bd9f49a9a5866425e6a205686
[DEBUG] 2018-03-22 18:11:01:8062 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 58 | 65848 | Trying to call insert_function_function.php
[INFO ] 2018-03-22 18:11:01:8063 | nlp-course.ru | 212.24.63.49 | guest | core/insert_function_function.php | 12 | 67856 | Got this file
[DEBUG] 2018-03-22 18:11:01:8064 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 61 | 66144 | Trying to insert insert_module function
[INFO ] 2018-03-22 18:11:01:8065 | nlp-course.ru | 212.24.63.49 | guest | core/insert_module_function.php | 2 | 68152 | Got this file
[INFO ] 2018-03-22 18:11:01:8066 | nlp-course.ru | 212.24.63.49 | guest | core/autoload_scripts_from_functions.php | 11 | 68488 | Got this file
[DEBUG] 2018-03-22 18:11:01:8066 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 66 | 66752 | Trying to check available modules
[INFO ] 2018-03-22 18:11:01:8067 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 10 | 68744 | Got this file
[DEBUG] 2018-03-22 18:11:01:8073 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 22 | 100240 | Data about modules received: installed 39, enabled 39, cron enabled for 1
[DEBUG] 2018-03-22 18:11:01:8073 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 69 | 98240 | Trying to get browser
[INFO ] 2018-03-22 18:11:01:8074 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 15 | 100112 | Got this file
[DEBUG] 2018-03-22 18:11:01:8075 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 51 | 101336 | Browser matched:, version - .User agent was - .NET Framework/v4.0.30319
[DEBUG] 2018-03-22 18:11:01:8076 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 77 | 99600 | This is not bot, but simple user.
[DEBUG] 2018-03-22 18:11:01:8077 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 79 | 99432 | Trying to found injection
[INFO ] 2018-03-22 18:11:01:8078 | nlp-course.ru | 212.24.63.49 | guest | core/check_injection.php | 3 | 101392 | Got this file
[DEBUG] 2018-03-22 18:11:01:8079 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 82 | 100696 | Trying to get template from get
[INFO ] 2018-03-22 18:11:01:8080 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 2 | 102800 | Got this file
[DEBUG] 2018-03-22 18:11:01:8083 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 31 | 103912 | Sitetemplate has found in DB
[DEBUG] 2018-03-22 18:11:01:8083 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 44 | 107984 | Template page is CTATbu
[DEBUG] 2018-03-22 18:11:01:8084 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 85 | 106008 | Trying to get page from get
[INFO ] 2018-03-22 18:11:01:8084 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 2 | 108080 | Got this file
[INFO ] 2018-03-22 18:11:01:8085 | nlp-course.ru | 212.24.63.49 | guest | core/functions/process_user_data.php | 2 | 110072 | Got this file
[INFO ] 2018-03-22 18:11:01:8086 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 2 | 110968 | Got this file
[DEBUG] 2018-03-22 18:11:01:8086 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 198 | 110968 | Not found REQUEST or SESSION data
[DEBUG] 2018-03-22 18:11:01:8086 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 201 | 111224 | Userrole is guest
[DEBUG] 2018-03-22 18:11:01:8086 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 13 | 109008 | Page from SESSION[] is CTATbu
[DEBUG] 2018-03-22 18:11:01:8091 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 37 | 118240 | Page is CTATbu
[DEBUG] 2018-03-22 18:11:01:8091 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 89 | 116432 | Trying to get mode from get
[INFO ] 2018-03-22 18:11:01:8092 | nlp-course.ru | 212.24.63.49 | guest | core/modefromget.php | 2 | 118280 | Got this file
[DEBUG] 2018-03-22 18:11:01:8093 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 92 | 116512 | Trying to get menu from get
[INFO ] 2018-03-22 18:11:01:8094 | nlp-course.ru | 212.24.63.49 | guest | core/menufromget.php | 2 | 118352 | Got this file
[DEBUG] 2018-03-22 18:11:01:8094 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 95 | 116896 | Trying to get language from get
[INFO ] 2018-03-22 18:11:01:8095 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 2 | 118776 | Got this file
[INFO ] 2018-03-22 18:11:01:8096 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 18 | 119280 | Got language from DB (default).Language is ru
[DEBUG] 2018-03-22 18:11:01:8096 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 99 | 117296 | Trying to get all site messages from DB
[DEBUG] 2018-03-22 18:11:01:8097 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 11 | 119176 | Got this file
[DEBUG] 2018-03-22 18:11:01:8106 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 146368 | Got 10 messages for this company
[DEBUG] 2018-03-22 18:11:01:8106 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 144552 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-03-22 18:11:01:8107 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 144552 | Trying to insert SEND_LETTER function
[INFO ] 2018-03-22 18:11:01:8108 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 148112 | Got this file
[DEBUG] 2018-03-22 18:11:01:8108 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 144080 | REQUEST parameters: out_summ=999.000000;OutSum=999.000000;inv_id=19771575;InvId=19771575;crc=95E3108DECF4B518F14A897A6A05D183;SignatureValue=95E3108DECF4B518F14A897A6A05D183;PaymentMethod=BankCard;IncSum=1068.930000;IncCurrLabel=QCardR;
[ERROR] 2018-03-22 18:11:01:8109 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 25 | 146696 | JJyiB16bGGwA4Vk1CS3UBAD SIGN. My CRC:BFEA0AEB58790DE09A6B6F261B980047 Received:95E3108DECF4B518F14A897A6A05D183. So, its bad sign
[INFO ] 2018-03-22 18:12:01:9223 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 40 | 66760 | ----- The new request to nlp-course.ru/modules/robokassa/callback.php?out_summ=999.000000&OutSum=999.000000&inv_id=19771575&InvId=19771575&crc=95E3108DECF4B518F14A897A6A05D183&SignatureValue=95E3108DECF4B518F14A897A6A05D183&PaymentMethod=BankCard&IncSum=1068.930000&IncCurrLabel=QCardR [loglevel is DEBUG]----------------
[INFO ] 2018-03-22 18:12:01:9225 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 41 | 66016 | Session id is 06936e409b9e9bf36b12758ab622da5b
[DEBUG] 2018-03-22 18:12:01:9225 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 58 | 65880 | Trying to call insert_function_function.php
[INFO ] 2018-03-22 18:12:01:9226 | nlp-course.ru | 212.24.63.49 | guest | core/insert_function_function.php | 12 | 67888 | Got this file
[DEBUG] 2018-03-22 18:12:01:9227 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 61 | 66176 | Trying to insert insert_module function
[INFO ] 2018-03-22 18:12:01:9228 | nlp-course.ru | 212.24.63.49 | guest | core/insert_module_function.php | 2 | 68184 | Got this file
[INFO ] 2018-03-22 18:12:01:9229 | nlp-course.ru | 212.24.63.49 | guest | core/autoload_scripts_from_functions.php | 11 | 68520 | Got this file
[DEBUG] 2018-03-22 18:12:01:9229 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 66 | 66784 | Trying to check available modules
[INFO ] 2018-03-22 18:12:01:9230 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 10 | 68776 | Got this file
[DEBUG] 2018-03-22 18:12:01:9237 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 22 | 100272 | Data about modules received: installed 39, enabled 39, cron enabled for 1
[DEBUG] 2018-03-22 18:12:01:9238 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 69 | 98272 | Trying to get browser
[INFO ] 2018-03-22 18:12:01:9238 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 15 | 100144 | Got this file
[DEBUG] 2018-03-22 18:12:01:9240 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 51 | 101368 | Browser matched:, version - .User agent was - .NET Framework/v4.0.30319
[DEBUG] 2018-03-22 18:12:01:9241 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 77 | 99632 | This is not bot, but simple user.
[DEBUG] 2018-03-22 18:12:01:9242 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 79 | 99464 | Trying to found injection
[INFO ] 2018-03-22 18:12:01:9242 | nlp-course.ru | 212.24.63.49 | guest | core/check_injection.php | 3 | 101424 | Got this file
[DEBUG] 2018-03-22 18:12:01:9244 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 82 | 100728 | Trying to get template from get
[INFO ] 2018-03-22 18:12:01:9245 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 2 | 102832 | Got this file
[DEBUG] 2018-03-22 18:12:01:9248 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 31 | 103944 | Sitetemplate has found in DB
[DEBUG] 2018-03-22 18:12:01:9248 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 44 | 108016 | Template page is CTATbu
[DEBUG] 2018-03-22 18:12:01:9249 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 85 | 106040 | Trying to get page from get
[INFO ] 2018-03-22 18:12:01:9250 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 2 | 108112 | Got this file
[INFO ] 2018-03-22 18:12:01:9252 | nlp-course.ru | 212.24.63.49 | guest | core/functions/process_user_data.php | 2 | 110104 | Got this file
[INFO ] 2018-03-22 18:12:01:9253 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 2 | 111000 | Got this file
[DEBUG] 2018-03-22 18:12:01:9254 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 198 | 111000 | Not found REQUEST or SESSION data
[DEBUG] 2018-03-22 18:12:01:9254 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 201 | 111256 | Userrole is guest
[DEBUG] 2018-03-22 18:12:01:9255 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 13 | 109040 | Page from SESSION[] is CTATbu
[DEBUG] 2018-03-22 18:12:01:9259 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 37 | 118288 | Page is CTATbu
